"plot_id","year","month","C_nwl_A","C_nwl_W","C_nwl_E","C_nwl_N","C_fwl_A","C_fwl_W","C_fwl_E","C_fwl_N","C_cwl_A","C_cwl_W","C_cwl_E","C_cwl_N","temp_air","precip","evap","soc_obs_tCha"
"PLOT_004",2016,10,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,1.2,59.2,21.9,NA
"PLOT_004",2016,11,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-1.9,52.9,5,NA
"PLOT_004",2016,12,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8.9,54,5,NA
"PLOT_004",2017,1,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-9.8,46.1,5,NA
"PLOT_004",2017,2,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-10,35.4,5,NA
"PLOT_004",2017,3,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-3.6,47.8,5,NA
"PLOT_004",2017,4,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,1,40.2,25.4,NA
"PLOT_004",2017,5,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,7.3,72.3,35.3,NA
"PLOT_004",2017,6,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,11,59.3,55,NA
"PLOT_004",2017,7,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.7,66.5,58.6,NA
"PLOT_004",2017,8,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,11.4,80.8,50.6,NA
"PLOT_004",2017,9,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,6.9,57.4,35.9,NA
"PLOT_004",2017,10,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,1.3,56.2,26.4,NA
"PLOT_004",2017,11,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-4.2,52.3,5,NA
"PLOT_004",2017,12,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-11.2,49,5,NA
"PLOT_004",2018,1,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-9.7,37.6,5,NA
"PLOT_004",2018,2,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-8.9,32.2,5,NA
"PLOT_004",2018,3,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-4,43.4,5,NA
"PLOT_004",2018,4,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,0.3,49.8,18.5,NA
"PLOT_004",2018,5,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,7.8,43.2,43.9,NA
"PLOT_004",2018,6,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.9,54.6,57.4,NA
"PLOT_004",2018,7,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,12.6,88.4,62.4,NA
"PLOT_004",2018,8,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,11.4,77.9,61.4,NA
"PLOT_004",2018,9,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,8.2,61.8,35,NA
"PLOT_004",2018,10,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,0.5,50.6,22.8,NA
"PLOT_004",2018,11,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-6.7,76.4,5,NA
"PLOT_004",2018,12,0.101982,0.018731,0.004163,0.08325,0.018098,0.00181,0.001086,0.015202,0.016288,0.001086,0.000362,0.01846,-9.3,62.4,5,NA
"PLOT_004",2019,1,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-10.7,34.4,5,NA
"PLOT_004",2019,2,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8.5,47.1,5,NA
"PLOT_004",2019,3,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-4.2,40.2,5,NA
"PLOT_004",2019,4,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,2,55.9,13.4,NA
"PLOT_004",2019,5,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,9.3,65.5,36.3,NA
"PLOT_004",2019,6,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,12.3,61.5,54,NA
"PLOT_004",2019,7,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,13.5,77.1,61.7,NA
"PLOT_004",2019,8,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,10.1,92.7,50.4,NA
"PLOT_004",2019,9,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,6.8,81.4,40.2,NA
"PLOT_004",2019,10,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,1.1,71.3,29,NA
"PLOT_004",2019,11,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-4,62.9,5,NA
"PLOT_004",2019,12,0.106076,0.019483,0.00433,0.086592,0.018824,0.001882,0.001129,0.015813,0.016942,0.001129,0.000376,0.019201,-8.7,56.8,5,NA
"PLOT_004",2020,1,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-12.3,39.4,5,NA
"PLOT_004",2020,2,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-8,22.3,5,NA
"PLOT_004",2020,3,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-3.2,52.1,5,NA
"PLOT_004",2020,4,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.8,45,17.9,NA
"PLOT_004",2020,5,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,6.8,49.5,39.6,NA
"PLOT_004",2020,6,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,10.6,47.3,60.1,NA
"PLOT_004",2020,7,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,14.8,80.7,64,73.3
"PLOT_004",2020,8,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,14.3,93.4,60.9,NA
"PLOT_004",2020,9,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,8,51.8,43,NA
"PLOT_004",2020,10,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.7,81.9,17.9,NA
"PLOT_004",2020,11,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-4.9,89,5,NA
"PLOT_004",2020,12,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-10.5,65.2,5,NA
